clusters_kmeans	distance_clusters_kmeans	subgroup_clusters_kmeans	representation_clusters_kmeans	representation_clusters_kmeans_score	clusters_bisecting	distance_clusters_bisecting	subgroup_clusters_bisecting	representation_clusters_bisecting	representation_clusters_bisecting_score	clusters_estimated_bisecting	distance_clusters_estimated_bisecting	subgroup_clusters_estimated_bisecting	representation_clusters_estimated_bisecting	representation_clusters_estimated_bisecting_score	metadata.idx	metadata.json_data_kili_external_id	metadata.json_data_type	metadata.json_data_split	metadata.json_data_city	metadata.json_data_seq	metadata.json_data_frame	metadata.brightness	epoch	dataset_state	batch	metrics.CustomCELoss	metrics.loss	metrics.iou_class_road	metrics.iou_class_sidewalk	metrics.iou_class_building	metrics.iou_class_wall	metrics.iou_class_fence	metrics.iou_class_pole	metrics.iou_class_traffic light	metrics.iou_class_traffic sign	metrics.iou_class_vegetation	metrics.iou_class_terrain	metrics.iou_class_sky	metrics.iou_class_person	metrics.iou_class_rider	metrics.iou_class_car	metrics.iou_class_truck	metrics.iou_class_bus	metrics.iou_class_train	metrics.iou_class_motorcycle	metrics.iou_class_bicycle	metrics.iou	duplication_ids	tl_sample_selection	tl_sample_removal
9	11.970564	6.0	1.0	1.0	9	10.838538	3.0	1.0	1.0	17	8.700618	1.0	1.0	1.0	300.0	strasbourg_000001_019247	leftImg8bit	train	strasbourg	000001	019247	0.32462013	0	training	0	0.09008964151144028	0.09008964151144028	0.9454126358032227	0.5717793107032776	0.871194064617157	0.0	0.0	0.03369414806365967	0.0	0.08825274556875229	0.0	0.0	0.2518582046031952	0.08735686540603638	0.0	0.7429839372634888	0.0	0.0	0.0	0.0	0.013898221775889397	0.6617223620414734	-1	0.0	0.0
9	7.089891	1.0	1.0	0.592025637626648	13	5.5473456	3.0	0.0	0.3863849937915802	25	4.845315	2.0	1.0	0.4939091205596924	326.0	strasbourg_000000_031223	leftImg8bit	train	strasbourg	000000	031223	0.35062155	0	training	0	0.37622302770614624	0.37622302770614624	0.935593843460083	0.08964849263429642	0.8911166191101074	0.0	0.0	0.07574500143527985	0.0006553911953233182	0.16878150403499603	0.4121513366699219	0.0	0.5683028697967529	0.004856450017541647	0.10228613764047623	0.783210277557373	0.0	0.0	0.3162301480770111	0.0	0.003098014509305358	0.594770610332489	-1	0.0	0.0
16	6.556365	4.0	1.0	0.32987090945243835	24	7.793621	1.0	1.0	1.0	47	5.4684305	0.0	1.0	1.0	64.0	aachen_000142_000019	leftImg8bit	train	aachen	000142	000019	0.2163175	0	training	0	0.07385587692260742	0.07385587692260742	0.9277777671813965	0.15187320113182068	0.9436430335044861	0.0	0.0	0.01871204748749733	0.0004308583738747984	0.010761451907455921	0.678716242313385	0.00015176630404312164	0.36777421832084656	0.005963800475001335	0.0	0.5382136106491089	0.0	0.0	0.0	0.0	0.0920499935746193	0.63504558801651	-1	0.0	0.0
10	11.281979	3.0	1.0	0.49646908044815063	31	10.905594	3.0	1.0	0.6781775951385498	59	8.556186	0.0	1.0	1.0	14.0	aachen_000172_000019	leftImg8bit	train	aachen	000172	000019	0.2223175	0	training	0	0.1477707475423813	0.1477707475423813	0.950579047203064	0.5617362260818481	0.8647546768188477	0.04025084525346756	0.1092112809419632	0.09326598793268204	0.07343805581331253	0.3069346249103546	0.7802833318710327	0.36846786737442017	0.39822569489479065	0.07605879753828049	0.0	0.650175929069519	-0.23473180830478668	-1.0520758628845215	0.0	-0.0015416675014421344	0.0	0.652440071105957	-1	0.0	0.0
11	8.032352	4.0	0.0	0.3441709578037262	1	13.972438	1.0	1.0	1.0	2	8.43433	0.0	1.0	1.0	156.0	aachen_000019_000019	leftImg8bit	train	aachen	000019	000019	0.2521242	0	training	0	0.28259968757629395	0.28259968757629395	0.6925973892211914	0.015257367864251137	0.8832331895828247	0.17386528849601746	0.0	0.10322806239128113	0.0	0.3942382335662842	0.40245720744132996	0.0	0.6223446726799011	0.38037821650505066	0.0	0.3376505970954895	0.0	0.0	0.0	0.0	0.07180333882570267	0.48317408561706543	-1	0.0	0.0
14	7.16487	5.0	1.0	0.14129847288131714	13	6.1117024	0.0	0.0	0.17051026225090027	26	5.434343	1.0	1.0	0.8108438849449158	379.0	strasbourg_000001_043080	leftImg8bit	train	strasbourg	000001	043080	0.32925043	0	training	0	0.11921998113393784	0.11921998113393784	0.9673643708229065	0.048811282962560654	0.784881055355072	0.14773324131965637	0.0	0.016903454437851906	0.028543177992105484	0.009469862096011639	0.6564408540725708	0.02929658815264702	0.45594796538352966	0.0	0.0	0.7894203066825867	0.0	0.0	0.0	0.0	0.018232353031635284	0.6608038544654846	-1	0.0	0.0
7	9.246618	5.0	1.0	1.0	34	7.435767	1.0	1.0	0.7693132162094116	68	6.5178213	1.0	1.0	1.0	403.0	strasbourg_000001_039374	leftImg8bit	train	strasbourg	000001	039374	0.31376863	0	training	0	0.19475212693214417	0.19475212693214417	0.9454668760299683	0.6123976111412048	0.8109928965568542	0.0	0.0	0.10884381085634232	0.013315417803823948	0.0	0.793487012386322	0.27933719754219055	0.0991373136639595	0.2639601230621338	0.07262393087148666	0.4864879548549652	0.0	0.0	0.0	0.0	0.032433368265628815	0.6397162675857544	-1	0.0	0.0
16	10.73988	1.0	1.0	0.7213649749755859	28	12.339445	0.0	1.0	1.0	55	12.242903	2.0	1.0	1.0	40.0	aachen_000147_000019	leftImg8bit	train	aachen	000147	000019	0.21283095	0	training	0	0.031042207032442093	0.031042207032442093	0.956357479095459	0.0017047231085598469	0.9400947093963623	0.0	0.0	0.03561854735016823	0.0	0.0024239770136773586	0.6196176409721375	0.03271513804793358	0.5054132342338562	0.017651338130235672	0.0	0.8314287662506104	0.0	0.0	0.0	0.0	0.0	0.6954346895217896	-1	0.0	0.0
13	10.608992	4.0	1.0	1.0	6	11.070254	2.0	1.0	1.0	13	11.136554	1.0	1.0	1.0	468.0	strasbourg_000000_035713	leftImg8bit	train	strasbourg	000000	035713	0.34141603	0	training	0	0.12281930446624756	0.12281930446624756	0.9204171895980835	0.4442295730113983	0.3956972360610962	0.0	0.7482180595397949	0.00045194223639555275	0.0	0.016087686643004417	0.746258556842804	0.0	0.12166406959295273	0.43276166915893555	0.0	0.645413875579834	0.0	0.0	0.0	0.0	0.0	0.5841785669326782	-1	0.0	0.0
14	6.2906766	5.0	1.0	0.1718638390302658	13	6.3658247	4.0	1.0	0.30995336174964905	26	5.393024	0.0	1.0	0.40341615676879883	216.0	zurich_000019_000019	leftImg8bit	train	zurich	000019	000019	0.33153933	0	training	0	0.1917445808649063	0.1917445808649063	0.9032241106033325	0.8521869778633118	0.9320464134216309	0.0	0.08383803069591522	0.08911728113889694	0.004371767397969961	0.041199374943971634	0.3352334797382355	0.1325843334197998	0.5873736143112183	0.03169830143451691	0.4009121358394623	0.7018308043479919	0.0	0.0	0.0	0.0	0.0459391213953495	0.6204732656478882	-1	0.0	0.0
8	8.153237	1.0	1.0	0.2664908468723297	15	6.6413965	1.0	1.0	0.9167519211769104	29	6.6413965	1.0	1.0	0.9167519211769104	279.0	zurich_000044_000019	leftImg8bit	train	zurich	000044	000019	0.27301317	0	training	0	0.0772925540804863	0.0772925540804863	0.929279625415802	0.7490600347518921	0.6879467368125916	0.8713338971138	0.0	0.05915815383195877	0.18206727504730225	0.05768613517284393	0.6305096745491028	0.0	0.4929136335849762	0.10587238520383835	0.529815137386322	0.4054471552371979	0.0	0.0	0.7800114154815674	0.0	0.471827894449234	0.613461434841156	-1	0.0	0.0
9	8.214696	8.0	1.0	0.34497714042663574	11	8.584525	0.0	1.0	1.0	23	8.127626	0.0	1.0	1.0	430.0	strasbourg_000000_014235	leftImg8bit	train	strasbourg	000000	014235	0.34328768	0	training	0	0.2503795921802521	0.2503795921802521	0.9618961811065674	0.6148054599761963	0.7879075407981873	0.0	0.0	0.09889311343431473	0.0	0.03063802793622017	0.04809318110346794	0.0	0.06029220297932625	0.0003086353826802224	0.0	0.6443879008293152	0.0	0.0	0.0	0.0	0.0005523816798813641	0.5714922547340393	-1	0.0	0.0
2	11.616308	14.0	1.0	1.0	25	9.438594	2.0	1.0	1.0	48	9.855283	1.0	1.0	1.0	236.0	zurich_000034_000019	leftImg8bit	train	zurich	000034	000019	0.24942572	0	training	0	0.041633062064647675	0.041633062064647675	0.9685095548629761	0.534898579120636	0.8240092396736145	0.22031983733177185	0.0	0.04018653929233551	0.04673859104514122	0.11571617424488068	0.8865134716033936	0.0	0.3705541491508484	0.01196339912712574	0.0	0.3645271062850952	0.0	0.0	0.0	0.0	0.0	0.7094520926475525	-1	0.0	0.0
7	13.255088	3.0	1.0	1.0	34	11.880853	1.0	1.0	1.0	67	12.152938	0.0	1.0	1.0	434.0	strasbourg_000000_010816	leftImg8bit	train	strasbourg	000000	010816	0.32274833	0	training	0	0.1155066192150116	0.1155066192150116	0.9227799773216248	0.7457761168479919	0.842892050743103	0.0	0.2543817460536957	0.09862342476844788	0.024457847699522972	0.00446816673502326	0.6482486724853516	0.26086488366127014	0.4544234573841095	0.08227388560771942	0.0233949925750494	0.13120833039283752	0.0	0.0	0.0	0.0	0.40704816579818726	0.6293466091156006	-1	0.0	0.0
6	4.5116014	5.0	1.0	0.14348116517066956	4	5.593074	6.0	1.0	0.33265966176986694	8	5.238062	0.0	1.0	1.0	337.0	strasbourg_000000_003846	leftImg8bit	train	strasbourg	000000	003846	0.34303167	0	training	0	0.14634153246879578	0.14634153246879578	0.9802886247634888	0.42793092131614685	0.8546046018600464	0.0	0.0	0.14386600255966187	0.16762129962444305	0.16247928142547607	0.5774617195129395	0.03258084878325462	0.4419487416744232	0.030844012275338173	0.0	0.7217031121253967	0.0	0.36789923906326294	0.0	0.0	0.05443534255027771	0.6446436047554016	-1	0.0	0.0
0	9.228202	1.0	1.0	0.35869860649108887	24	7.1528935	3.0	1.0	0.3987548053264618	46	4.6653695	0.0	1.0	0.39139482378959656	207.0	zurich_000025_000019	leftImg8bit	train	zurich	000025	000019	0.27387145	0	training	0	0.06277856230735779	0.06277856230735779	0.9803890585899353	0.7090813517570496	0.979689359664917	0.03920620679855347	0.05232590436935425	0.048960957676172256	0.061795253306627274	0.11628630757331848	0.10117799043655396	0.0	0.42851224541664124	0.03644605726003647	0.5418676733970642	0.5143381357192993	0.0	0.035526107996702194	0.0	0.02504839189350605	0.14519785344600677	0.678249180316925	-1	0.0	0.0
15	8.51986	3.0	1.0	0.9500709772109985	32	7.5292416	0.0	1.0	0.6988314390182495	62	6.8162227	0.0	1.0	1.0	212.0	zurich_000096_000019	leftImg8bit	train	zurich	000096	000019	0.25909725	0	training	0	0.07034575194120407	0.07034575194120407	0.9205126762390137	0.6714242100715637	0.7094824314117432	0.4791913330554962	0.0	0.029368899762630463	0.0	0.013567504473030567	0.8088340163230896	0.005361210089176893	0.0	0.005117333494126797	0.0	0.6778655648231506	0.0	0.0	0.0	0.0	0.0	0.6548309922218323	-1	0.0	0.0
9	8.7505665	8.0	1.0	0.8217529654502869	11	8.638812	0.0	1.0	0.4759124517440796	23	7.468547	0.0	1.0	1.0	457.0	strasbourg_000001_009246	leftImg8bit	train	strasbourg	000001	009246	0.32447654	0	training	0	0.10516734421253204	0.10516734421253204	0.960713803768158	0.8447169065475464	0.8795880675315857	0.40665778517723083	0.34496161341667175	0.19589878618717194	0.0	0.01890343613922596	0.10457266867160797	0.0	0.5401573777198792	0.06821376085281372	0.0	0.06147116422653198	0.0	0.0	0.0	0.0	0.09357044845819473	0.6328600645065308	-1	0.0	0.0
13	9.681171	1.0	1.0	1.0	6	9.358838	3.0	1.0	1.0	13	8.782104	0.0	1.0	1.0	488.0	strasbourg_000001_018432	leftImg8bit	train	strasbourg	000001	018432	0.30456463	0	training	0	0.1910148561000824	0.1910148561000824	0.9300873875617981	0.17438969016075134	0.6352946758270264	0.0	0.0	0.05848618224263191	0.0	0.02241724729537964	0.5653815865516663	0.3531445860862732	0.2176804542541504	0.07889575511217117	0.0	0.7837991714477539	0.0	0.0	0.0	0.0	0.007823780179023743	0.5840977430343628	-1	0.0	0.0
3	6.2505393	7.0	1.0	0.3967190980911255	29	10.188873	0.0	1.0	1.0	56	10.188873	0.0	1.0	1.0	295.0	zurich_000040_000019	leftImg8bit	train	zurich	000040	000019	0.32765612	0	training	0	0.10456793010234833	0.10456793010234833	0.9394046068191528	0.5961835980415344	0.40243372321128845	0.03680117055773735	0.43788015842437744	0.24587135016918182	0.3696110248565674	0.317648708820343	0.6713792085647583	0.0	0.825150728225708	0.3642211854457855	0.04937818646430969	0.652576208114624	0.0	0.0	0.5865920186042786	0.0	0.0	0.649447500705719	-1	0.0	0.0
3	14.166906	2.0	1.0	1.0	16	10.746962	1.0	1.0	1.0	30	9.222803	0.0	1.0	1.0	251.0	zurich_000045_000019	leftImg8bit	train	zurich	000045	000019	0.29751006	0	training	0	0.16619642078876495	0.16619642078876495	0.9579721689224243	0.6223843097686768	0.8356641530990601	0.0	0.0	0.153520405292511	0.30205604434013367	0.05344380810856819	0.6145313382148743	0.0	0.7426420450210571	0.262983500957489	0.4531964063644409	0.40161317586898804	0.0	0.0	0.5402857065200806	0.029419275000691414	0.2949363887310028	0.6387882232666016	-1	0.0	0.0
9	9.161204	1.0	1.0	0.40227940678596497	14	8.503771	0.0	1.0	1.0	28	8.244235	0.0	1.0	1.0	486.0	strasbourg_000001_055273	leftImg8bit	train	strasbourg	000001	055273	0.35001782	0	training	0	0.19701310992240906	0.19701310992240906	0.9882425665855408	0.4458790421485901	0.9566007852554321	0.0	0.0	0.20800383388996124	0.05740698426961899	0.2134559154510498	0.36444970965385437	0.0	0.07197919487953186	0.1128268912434578	0.2083302140235901	0.19388514757156372	0.0	0.0	0.0	0.009238434955477715	0.19705963134765625	0.636748731136322	-1	0.0	0.0
2	51.85675	4.0	1.0	1.0	28	46.515797	1.0	1.0	1.0	54	26.184378	0.0	1.0	1.0	303.0	strasbourg_000001_031683	leftImg8bit	train	strasbourg	000001	031683	0.0	0	training	0	2.201420545578003	2.201420545578003	0.609408438205719	-0.0379243902862072	0.3420204818248749	0.0	-1.1357908248901367	0.004698456730693579	0.00018576320144347847	-0.004632516298443079	0.16705091297626495	0.0	-0.8748497366905212	-0.0032069056760519743	0.0	-3.4344022274017334	0.0008267135708592832	0.0	0.0	0.0	0.0	0.34189245104789734	-1	0.0	0.0
5	10.4380245	7.0	1.0	0.8537905812263489	7	8.089203	2.0	1.0	0.577759861946106	14	7.3896203	0.0	1.0	1.0	269.0	zurich_000072_000019	leftImg8bit	train	zurich	000072	000019	0.35007963	0	training	0	0.0636654943227768	0.0636654943227768	0.946925699710846	0.7744027376174927	0.9354150891304016	0.14610645174980164	0.5461121201515198	0.04114050045609474	0.0	0.002886050846427679	0.40785545110702515	0.0	0.3835332989692688	0.5783591270446777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6543083786964417	-1	0.0	0.0
15	9.665225	8.0	1.0	1.0	35	6.25395	5.0	1.0	0.4911618232727051	69	5.3173857	2.0	1.0	0.5353860855102539	161.0	aachen_000057_000019	leftImg8bit	train	aachen	000057	000019	0.23463376	0	training	0	0.26212626695632935	0.26212626695632935	0.9649730920791626	0.5348538160324097	0.6637251973152161	0.5864458680152893	0.0	0.04441181570291519	-0.67075514793396	0.04539000615477562	0.8950205445289612	0.40412142872810364	0.4905376732349396	0.021016031503677368	0.0	0.5891605615615845	0.0	0.0	0.0	-1.1700997352600098	0.0	0.6727453470230103	-1	0.0	0.0
17	12.308477	1.0	1.0	1.0	11	11.932961	2.0	1.0	1.0	23	12.1116	1.0	1.0	1.0	350.0	strasbourg_000001_047619	leftImg8bit	train	strasbourg	000001	047619	0.32810906	0	training	0	0.16041389107704163	0.16041389107704163	0.9425508975982666	0.2767137289047241	0.8465694189071655	0.0	0.009779647924005985	0.10660556703805923	0.04195687174797058	0.16931435465812683	0.4138842225074768	0.0	0.5414645075798035	0.1616118997335434	0.05437464267015457	0.43907028436660767	0.0	0.0	0.0	0.0	0.004017336759716272	0.6386135816574097	-1	0.0	0.0
3	8.839932	4.0	1.0	0.36482006311416626	16	8.435073	2.0	1.0	0.5303174257278442	31	7.6282406	1.0	1.0	1.0	201.0	zurich_000119_000019	leftImg8bit	train	zurich	000119	000019	0.30538854	0	training	0	0.09041661024093628	0.09041661024093628	0.9505049586296082	0.7543532252311707	0.8853450417518616	0.34424644708633423	0.18232162296772003	0.14483627676963806	0.0	0.24341614544391632	0.5803769826889038	0.07532607018947601	0.3252209722995758	0.0883510410785675	0.22124984860420227	0.40483033657073975	0.0	0.8329637050628662	0.0	0.5858599543571472	0.0	0.6435027122497559	-1	0.0	0.0
11	11.22245	3.0	1.0	0.9972414374351501	18	7.8432827	0.0	1.0	1.0	34	7.8432827	0.0	1.0	1.0	43.0	aachen_000040_000019	leftImg8bit	train	aachen	000040	000019	0.22295478	0	training	0	0.020723994821310043	0.020723994821310043	0.9025685787200928	0.5807760953903198	0.9233539700508118	0.0	0.0	0.009226296097040176	0.0	0.0	0.34457361698150635	0.002510854508727789	0.3841799199581146	0.006186993792653084	0.0	0.773118793964386	0.0	0.0	0.0	0.0	0.022807488217949867	0.6886136531829834	-1	0.0	0.0
15	10.788275	5.0	1.0	0.7191070318222046	33	8.254759	4.0	1.0	1.0	63	7.470078	0.0	1.0	1.0	217.0	zurich_000013_000019	leftImg8bit	train	zurich	000013	000019	0.28994656	0	training	0	0.24441540241241455	0.24441540241241455	0.9419164061546326	0.3468671143054962	0.937783420085907	0.0	0.0	0.14709576964378357	0.2074551284313202	0.21669624745845795	0.611527681350708	0.0	0.0	0.08459356427192688	0.0	0.3414478302001953	0.0	0.0	0.0	0.0	0.0	0.6383074522018433	-1	0.0	0.0
6	12.443069	4.0	1.0	1.0	0	12.602336	2.0	1.0	1.0	0	12.195853	0.0	1.0	1.0	190.0	zurich_000012_000019	leftImg8bit	train	zurich	000012	000019	0.27583152	0	training	0	0.16073176264762878	0.16073176264762878	0.8638237118721008	0.4537334144115448	0.8684667944908142	0.0	0.0	0.06859531998634338	0.2586689591407776	0.10420849174261093	0.6895492076873779	0.23981784284114838	0.3122876286506653	0.007030512671917677	0.5561178922653198	0.860328197479248	0.0	0.0	0.0	0.0	0.4958634078502655	0.6261227130889893	-1	0.0	0.0
5	11.963631	7.0	1.0	1.0	16	10.54159	1.0	1.0	1.0	30	5.8305163	0.0	1.0	1.0	259.0	zurich_000042_000019	leftImg8bit	train	zurich	000042	000019	0.27783686	0	training	0	0.2469102442264557	0.2469102442264557	0.9655519127845764	0.1812727004289627	0.9579653143882751	0.0	0.0	0.11403801292181015	0.2215641587972641	0.033920057117938995	0.21202656626701355	0.0	0.4692939817905426	0.49623605608940125	0.09127237647771835	0.7271507382392883	0.0	0.5075448751449585	0.0	0.0756155326962471	0.220065638422966	0.6253117918968201	-1	0.0	0.0
17	6.675335	2.0	1.0	0.47811996936798096	23	6.9083724	0.0	1.0	0.761018693447113	44	6.1818237	1.0	1.0	0.8015444874763489	401.0	strasbourg_000001_007148	leftImg8bit	train	strasbourg	000001	007148	0.34775007	0	training	0	0.05201303958892822	0.05201303958892822	0.9660781621932983	0.010393178090453148	0.9224454164505005	0.0	0.0	0.016084816306829453	0.0	0.03147633373737335	0.16709519922733307	0.0	0.5534936189651489	0.0	0.0	0.837674617767334	0.0	0.0	0.0	0.0	0.0	0.6549980640411377	-1	0.0	0.0
14	4.3946085	5.0	0.0	0.08751912415027618	3	5.2764416	4.0	1.0	0.2096315622329712	6	4.479191	1.0	1.0	0.19549010694026947	309.0	strasbourg_000000_025907	leftImg8bit	train	strasbourg	000000	025907	0.32018393	0	training	0	0.0679638683795929	0.0679638683795929	0.9828604459762573	0.4776759743690491	0.8529998064041138	0.0032396423630416393	0.08039288967847824	0.04933985695242882	0.011537173762917519	0.20936501026153564	0.744355320930481	0.0	0.3427734076976776	0.09779344499111176	0.0	0.566983163356781	0.0	-0.0028032760601490736	0.0	0.0	0.0	0.6681486964225769	-1	0.0	0.0
2	10.065243	3.0	1.0	1.0	26	6.236835	1.0	1.0	1.0	51	7.0384483	0.0	1.0	1.0	105.0	aachen_000012_000019	leftImg8bit	train	aachen	000012	000019	0.23512201	0	training	0	0.08314556628465652	0.08314556628465652	0.9747938513755798	0.2746199667453766	0.8393787741661072	0.0	0.0	0.044495273381471634	0.058440111577510834	0.01334291510283947	0.7094120979309082	0.0007274571107700467	0.3820987641811371	0.2053568810224533	-0.026063159108161926	0.6561200022697449	0.0	0.58841472864151	0.0	0.0	0.005509397014975548	0.6571910381317139	-1	0.0	0.0
15	6.50796	4.0	1.0	0.18814581632614136	32	7.882989	0.0	1.0	1.0	61	7.0940123	2.0	1.0	1.0	53.0	aachen_000047_000019	leftImg8bit	train	aachen	000047	000019	0.23899756	0	training	0	0.07060493528842926	0.07060493528842926	0.9642040133476257	0.5790912508964539	0.8363545536994934	0.0	0.0	0.012048600241541862	0.0005645264755003154	0.16887728869915009	0.7631389498710632	0.050603363662958145	0.14176282286643982	0.2150089293718338	0.0	0.7126447558403015	0.0	0.0	0.0	0.2127106487751007	0.1072370782494545	0.6578394174575806	-1	0.0	0.0
15	9.89862	1.0	1.0	0.2972218990325928	33	5.818342	0.0	1.0	0.4260113537311554	65	6.794253	0.0	1.0	1.0	1.0	aachen_000073_000019	leftImg8bit	train	aachen	000073	000019	0.26987654	0	training	0	0.06870898604393005	0.06870898604393005	0.9538859128952026	0.6620198488235474	0.780646026134491	0.3988852798938751	0.0	0.0644519180059433	0.025485839694738388	0.21349483728408813	0.64813232421875	0.09683626145124435	0.6309341788291931	0.036279793828725815	0.0	0.44253191351890564	0.0	0.0	0.0	0.0	0.0	0.6522459387779236	-1	0.0	0.0
9	7.9323287	1.0	1.0	0.7234331369400024	10	8.500131	2.0	1.0	0.5616482496261597	21	5.9848456	0.0	1.0	1.0	482.0	strasbourg_000000_014584	leftImg8bit	train	strasbourg	000000	014584	0.31792185	0	training	0	0.1521337479352951	0.1521337479352951	0.9794290065765381	0.3928901255130768	0.8390626311302185	0.0	0.0	0.10864266008138657	0.0	0.19114786386489868	0.3496614694595337	0.0	-0.25903502106666565	0.11212410032749176	0.0	0.21338239312171936	0.0	0.0	0.0	0.0	0.20586444437503815	0.6167629361152649	-1	0.0	0.0
13	7.2368917	2.0	1.0	0.9999545216560364	7	6.8568153	0.0	1.0	1.0	14	7.1641006	1.0	1.0	1.0	389.0	strasbourg_000001_025426	leftImg8bit	train	strasbourg	000001	025426	0.337304	0	training	0	0.10527731478214264	0.10527731478214264	0.9604963660240173	0.5979616045951843	0.8455533385276794	0.0	0.0	0.12448108196258545	0.09881532192230225	0.134122833609581	0.6339711546897888	0.0	0.30200865864753723	0.0	0.45180171728134155	0.2172842174768448	0.0	0.0	0.0	0.04957718402147293	0.4456383287906647	0.6675357222557068	-1	0.0	0.0
7	7.7737074	1.0	1.0	1.0	4	9.624432	0.0	1.0	1.0	10	6.7836256	0.0	1.0	1.0	441.0	strasbourg_000001_013266	leftImg8bit	train	strasbourg	000001	013266	0.32981816	0	training	0	0.18136142194271088	0.18136142194271088	0.9542469382286072	0.18145209550857544	0.8423038125038147	0.005802975036203861	0.010051396675407887	0.1876319795846939	0.14503616094589233	0.09465885162353516	0.6618620753288269	0.6715476512908936	0.4489334225654602	0.056868113577365875	0.0	0.12066496908664703	0.0	0.0	0.0	0.0	0.0	0.6177342534065247	-1	0.0	0.0
0	10.023055	0.0	1.0	0.6168731451034546	20	5.7393723	1.0	1.0	0.3213735520839691	37	5.7393723	1.0	1.0	0.3213735520839691	49.0	aachen_000004_000019	leftImg8bit	train	aachen	000004	000019	0.2843506	0	training	0	0.04869384691119194	0.04869384691119194	0.9846512675285339	0.14818218350410461	0.9231890439987183	0.0	0.24520808458328247	0.09405983239412308	0.1016436368227005	0.13259117305278778	0.2814834415912628	0.0011987155303359032	0.6464346051216125	0.12411672621965408	0.0	0.6410822868347168	0.0	0.0	0.0	0.04684322699904442	0.009663551114499569	0.6612488031387329	-1	0.0	0.0
13	15.922069	3.0	1.0	0.9625931978225708	5	9.20719	0.0	1.0	1.0	11	9.20719	0.0	1.0	1.0	419.0	strasbourg_000001_014258	leftImg8bit	train	strasbourg	000001	014258	0.2980088	0	training	0	0.05575476586818695	0.05575476586818695	0.9616196751594543	0.7762889862060547	0.25772809982299805	0.20874665677547455	0.4782833755016327	0.1331602782011032	0.0	0.29942309856414795	0.885219395160675	0.0980728268623352	0.0	0.026210809126496315	0.0	0.3154616057872772	0.0	0.0	0.0	0.0	0.0	0.6725990176200867	-1	0.0	0.0
14	8.320799	5.0	1.0	0.18373437225818634	13	6.199715	4.0	0.0	0.13760122656822205	26	5.538419	0.0	1.0	0.4852113425731659	205.0	zurich_000091_000019	leftImg8bit	train	zurich	000091	000019	0.3328873	0	training	0	0.15231230854988098	0.15231230854988098	0.9023204445838928	0.5939909219741821	0.9321702122688293	0.0	0.0	0.033070217818021774	0.0	0.16551043093204498	0.5098046660423279	0.35148972272872925	0.4227086901664734	0.0	0.0	0.6116480231285095	0.5125622153282166	0.0	0.0	0.07695264369249344	0.18956813216209412	0.6488431096076965	-1	0.0	0.0
2	5.762024	3.0	1.0	0.2506910264492035	26	5.883744	1.0	1.0	0.1734851449728012	50	3.8524506	0.0	1.0	0.40044012665748596	263.0	zurich_000073_000019	leftImg8bit	train	zurich	000073	000019	0.25198588	0	training	0	0.0514533594250679	0.0514533594250679	0.9296906590461731	0.6473045349121094	0.8477508425712585	0.0	0.04029129445552826	0.007860011421144009	0.02202582359313965	0.03558483347296715	0.7863691449165344	0.014048648066818714	0.397870808839798	0.08802278339862823	0.0	0.6056767702102661	0.0	0.0	0.0	0.0	0.022981885820627213	0.6631067991256714	-1	0.0	0.0
16	8.949638	5.0	1.0	0.4693875312805176	20	6.371152	0.0	1.0	0.47630709409713745	37	6.371152	0.0	1.0	0.47630709409713745	80.0	aachen_000101_000019	leftImg8bit	train	aachen	000101	000019	0.21842328	0	training	0	0.1908281445503235	0.1908281445503235	0.969200611114502	0.3723125457763672	0.9644569158554077	0.0	0.0	0.07114171981811523	0.026504695415496826	0.06559734046459198	0.3466891646385193	0.0	0.2980443835258484	0.24937762320041656	0.0	0.19389688968658447	0.0	0.0	0.0	0.3254784941673279	0.17712309956550598	0.6496133804321289	-1	0.0	0.0
16	8.101248	4.0	1.0	0.38681212067604065	26	7.048859	0.0	1.0	0.5104316473007202	51	4.8465505	0.0	1.0	0.6916749477386475	34.0	aachen_000070_000019	leftImg8bit	train	aachen	000070	000019	0.27264214	0	training	0	0.16647380590438843	0.16647380590438843	0.9626502394676208	0.4382164478302002	0.8670787215232849	0.0	0.0	0.03779608756303787	0.014325954020023346	0.059648532420396805	0.5706089735031128	0.0	0.7297419309616089	0.1057041734457016	0.0	0.6824949383735657	0.0	0.6048223376274109	0.0	0.0	0.0	0.6514840722084045	-1	0.0	0.0
8	11.751099	1.0	1.0	0.8447649478912354	16	6.9047413	0.0	1.0	1.0	31	6.632873	0.0	1.0	1.0	427.0	strasbourg_000000_032346	leftImg8bit	train	strasbourg	000000	032346	0.37067732	0	training	0	0.11775301396846771	0.11775301396846771	0.9680401682853699	0.544119656085968	0.8314154744148254	0.0	0.4281456470489502	0.10306703299283981	0.007547703105956316	0.019532686099410057	0.15674541890621185	0.0	0.7423156499862671	0.16566255688667297	0.0	0.6956383585929871	0.0	0.0	0.0	0.0	0.10673422366380692	0.6312059760093689	-1	0.0	0.0
